Date	Time		Port 1_Voltage (V)	Port 1_Current (A)	Port 1_Resistance (Ohms)	Port 2_Voltage (V)	Port 2_Current (A)	Port 2_Resistance (Ohms)	Port 3_Voltage (V)	Port 3_Current (A)	Port 3_Resistance (Ohms)	Port 4_Voltage (V)	Port 4_Current (A)	Port 4_Resistance (Ohms)	TC1 (deg C)	TC2 (deg C)	TC3 (deg C)	TC4 (deg C)	TC5 (deg C)	TC6 (deg C)	TC7 (deg C)	TC8 (deg C)
4/7/2015	7:33:53 PM	19:33	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.32E-07	7.61E+09	1.95E-02	1.00E+00	1.95E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	7:33:54 PM	19:33	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.33E-07	7.46E+09	1.95E-02	1.00E+00	1.95E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	7:33:55 PM	19:33	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.33E-07	7.46E+09	1.95E-02	1.00E+00	1.95E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	7:33:56 PM	19:33	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.33E-07	7.46E+09	1.95E-02	1.00E+00	1.95E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	7:33:57 PM	19:33	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.33E-07	7.46E+09	1.95E-02	1.00E+00	1.95E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	7:33:58 PM	19:33	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.32E-07	7.58E+09	1.95E-02	1.00E+00	1.95E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	7:33:59 PM	19:33	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.32E-07	7.58E+09	1.95E-02	1.00E+00	1.95E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	7:34:00 PM	19:34	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.32E-07	7.58E+09	1.95E-02	1.00E+00	1.95E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	7:34:01 PM	19:34	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.29E-07	7.57E+09	1.95E-02	1.00E+00	1.95E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	7:34:02 PM	19:34	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.29E-07	7.57E+09	1.95E-02	1.00E+00	1.95E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:21 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.96E+09	2.10E+00	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:22 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.96E+09	2.10E+00	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:23 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.96E+09	2.10E+00	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:24 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.27E-07	7.94E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:25 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.27E-07	7.94E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:26 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.27E-07	7.94E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:27 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.27E-07	7.94E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:28 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.25E-07	8.00E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:29 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.25E-07	8.00E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:30 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.25E-07	8.00E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:31 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.25E-07	7.89E+09	1.98E-02	1.00E+00	1.99E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:32 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.25E-07	7.89E+09	1.98E-02	1.00E+00	1.99E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:33 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.25E-07	7.89E+09	1.98E-02	1.00E+00	1.99E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:34 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.25E-07	7.89E+09	1.98E-02	1.00E+00	1.99E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:35 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.91E+09	1.98E-02	1.00E+00	1.99E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:36 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.91E+09	1.98E-02	1.00E+00	1.99E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:37 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.91E+09	1.98E-02	1.00E+00	1.99E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:38 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.25E-07	7.98E+09	1.99E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:39 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.25E-07	7.98E+09	1.99E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:40 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.25E-07	7.98E+09	1.99E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:41 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.25E-07	7.98E+09	1.99E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:42 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.97E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:43 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.97E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:44 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.97E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:45 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.97E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:46 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.97E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:48 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.97E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:49 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.25E-07	7.99E+09	1.98E-02	1.00E+00	1.99E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:50 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.25E-07	7.99E+09	1.98E-02	1.00E+00	1.99E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:51 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.25E-07	7.99E+09	1.98E-02	1.00E+00	1.99E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:52 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.25E-07	7.99E+09	1.98E-02	1.00E+00	1.99E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:53 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.99E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:54 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.99E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:55 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.99E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:56 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.25E-07	7.95E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:57 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.25E-07	7.95E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:04:58 PM	20:04	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.25E-07	7.95E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:05:00 PM	20:05	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.94E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:05:01 PM	20:05	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.94E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:05:02 PM	20:05	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.94E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:05:03 PM	20:05	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.99E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:05:04 PM	20:05	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.99E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:05:05 PM	20:05	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.99E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:05:06 PM	20:05	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.99E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:05:07 PM	20:05	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.93E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:05:08 PM	20:05	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.93E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:05:09 PM	20:05	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.93E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:05:10 PM	20:05	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.95E+09	1.98E-02	1.00E+00	1.99E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:05:11 PM	20:05	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.95E+09	1.98E-02	1.00E+00	1.99E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:05:12 PM	20:05	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.95E+09	1.98E-02	1.00E+00	1.99E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:05:13 PM	20:05	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.26E-07	7.95E+09	1.98E-02	1.00E+00	1.99E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:05:14 PM	20:05	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.25E-07	8.02E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:05:15 PM	20:05	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.25E-07	8.02E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:05:16 PM	20:05	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.25E-07	8.02E+09	1.98E-02	1.00E+00	1.98E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:32 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.46E+09	1.97E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:33 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.46E+09	1.97E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:34 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.46E+09	1.97E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:35 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.46E+09	1.97E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:36 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.38E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:37 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.38E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:38 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.38E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:39 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.44E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:40 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.44E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:41 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.44E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:42 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.44E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:43 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.39E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:44 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.39E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:45 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.39E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:46 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.20E-07	8.44E+09	1.97E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:47 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.20E-07	8.44E+09	1.97E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:48 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.20E-07	8.44E+09	1.97E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:49 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.20E-07	8.44E+09	1.97E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:50 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.41E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:51 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.41E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:52 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.41E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:53 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.41E+09	1.97E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:55 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.41E+09	1.97E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:56 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.41E+09	1.97E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:57 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.18E-07	8.48E+09	1.97E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:58 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.18E-07	8.48E+09	1.97E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:35:59 PM	20:35	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.18E-07	8.48E+09	1.97E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:36:00 PM	20:36	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.20E-07	8.38E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:36:01 PM	20:36	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.20E-07	8.38E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:36:02 PM	20:36	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.20E-07	8.38E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:36:03 PM	20:36	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.20E-07	8.38E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:36:04 PM	20:36	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.44E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:36:05 PM	20:36	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.44E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:36:06 PM	20:36	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.44E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:36:07 PM	20:36	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.44E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:36:08 PM	20:36	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.44E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:36:09 PM	20:36	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.44E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:36:10 PM	20:36	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.44E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:36:11 PM	20:36	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.18E-07	8.40E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:36:12 PM	20:36	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.18E-07	8.40E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:36:13 PM	20:36	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.18E-07	8.40E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:36:14 PM	20:36	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.46E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:36:15 PM	20:36	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.46E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:36:16 PM	20:36	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.46E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:36:17 PM	20:36	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.46E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:36:18 PM	20:36	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.43E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:36:19 PM	20:36	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.43E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
4/7/2015	8:36:20 PM	20:36	0.00E+00	0.00E+00	0.00E+00	-1.00E+03	-1.19E-07	8.43E+09	1.96E-02	1.00E+00	1.96E-02	0.00E+00	0.00E+00	0.00E+00	0	0	0	0	0	0	0	0
